,sent
13973,"Producers with > 220 breeding females were more likely than those with < 85 breeding females to seek veterinary advice regarding treating sick calves, have a veterinarian necropsy dead calves, have a veterinarian pregnancy check their bred females, and evaluate their herd bulls for breeding soundness."
13974,"Workshop participants recommended that future efforts to replace animal use give priority to vaccines (1) that use large numbers of animals per test and for which many serials are produced annually, (2) that involve significant animal pain and distress during procedures, (3) for which the functional protective antigen has been identified, (4) that involve foreign animal/zoonotic organisms that are dangerous to humans, and (5) that involve pathogens that can be easily spread to wildlife populations."
13975,Influenza A virus (IAV) is a major cause of respiratory illness.
13976,"Since then the disease has been reported in Europe and Asia, but the most severe outbreaks have occurred predominantly in Asian swine-producing countries."
13977,These chimeric SARS VLPs have a similar size and morphology to the wild type SARS-CoV.
13978,"These factors mentioned above have led to an increase in the prevalence and mortality of LRTIs in the elderly, and new medical strategies targeting LRTIs in this population are urgently needed."
13979,"Feline calicivirus (FCV) is a major cause of upper respiratory tract disease in cats, with widespread distribution in the feline population."
13980," Virus vaccines have to be immunogenic, sufficiently stable, safe, and suitable to induce long-lasting immunity."
13981,"For the safety test, four dogs were inoculated, two by intramuscular and two by oronasal route, with 10 times the vaccinal dose."
13982,"DNA vaccines are an attractive approach for SARS vaccine development, as they offer many advantages over conventional vaccines, including stability, simplicity, and safety."
13983,"For this purpose, the foreign antigen-encoding genes are cloned into additional transcription units of plasmid based full-length MV vaccine strain genomes, which in turn are used to rescue recombinant MV by providing both full-length viral RNA genomes respective anti-genomes together with all protein components of the viral ribonucleoprotein complex after transient transfection of the so-called rescue cells."
13984,"The alphaviruses Venezuelan equine encephalitis virus (VEEV), eastern equine encephalitis virus (EEEV), and western equine encephalitis virus (WEEV) are arthropod-borne positive-strand RNA viruses that are capable of causing acute and fatal encephalitis in many mammals, including humans."
13985,"This Seminar provides an update on the current knowledge and perspectives on MERS epidemiology, virology, mode of transmission, pathogenesis, diagnosis, clinical features, management, infection control, development of new therapeutics and vaccines, and highlights unanswered questions and priorities for research, improved management, and prevention."
13986,"Over the past 15 years, DNA vaccines have gone from a scientific curiosity to one of the most dynamic research field and may offer new alternatives for the control of parasitic diseases such as leishmaniasis and Chagas disease."
13987,"Electrodense material scattered in proventricular and gizzard cells was observed, with a structure consistent with that of coronaviruses."
13988,"In view of these actions, it is suggested that AA and other unsaturated fatty acids and their metabolites may serve as endogenous anti-viral compounds and their deficiency may render humans susceptible to SARS-CoV-2, SARS and MERS and other similar viruses’ infections."
13989,One of the patients was positive for both influenza A and adenovirus.
13990,"Common viral pathogens in the southeast region, such as canine distemper and canine parvovirus, and numerous widespread endoparasites could pose a threat to the red wolf population."
13991,"In this communication, we evaluated the efficacy and safety of two SARS vaccine candidates based on the recombinant modified vaccinia Ankara (MVA) expressing SARS-CoV spike or nucleocapsid proteins in ferrets."
13992, The emergence of Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) and of the Middle East Syndrome Cornavirus (MERS-CoV) caused widespread fear and concern for their potential threat to global health security.
13993,"Data from 17 332 adult hospitalised patients admitted to Sir Charles Gairdner Hospital, Perth, Western Australia, with a respiratory illness between 2012 and 2015 were linked with data containing reverse transcription polymerase chain reaction results for respiratory viruses including A/H1, A/H3, influenza B, human metapneumovirus, respiratory syncytial virus and parainfluenza."
