,sent
15959,Altogether our results show a functional impairment of Vγ9Vδ2 T-cells during chronic HCV infection that can be partially restored by using IFN-α.
15960,A study aimed to evaluate the antiviral impact of PhAg/IFN-α combination may provide new insight in designing possible combined strategies to improve HCV infection treatment outcome.
15961,Antimicrobial drugs may be used to treat diarrheal illness in companion animals.
15962,It is important to monitor antimicrobial use to better understand trends and patterns in antimicrobial resistance.
15963,There is no monitoring of antimicrobial use in companion animals in Canada.
15964,"To explore how the use of electronic medical records could contribute to the ongoing, systematic collection of antimicrobial use data in companion animals, anonymized electronic medical records were extracted from 12 participating companion animal practices and warehoused at the University of Calgary."
15965,"We used the pre-diagnostic, clinical features of diarrhea as the case definition in this study."
15966,"Using text-mining technologies, cases of diarrhea were described by each of the following variables: diagnostic laboratory tests performed, the etiological diagnosis and antimicrobial therapies."
15967,The ability of the text miner to accurately describe the cases for each of the variables was evaluated.
15968,It could not reliably classify cases in terms of diagnostic tests or etiological diagnosis; a manual review of a random sample of 500 diarrhea cases determined that 88/500 (17.6%) of the target cases underwent diagnostic testing of which 36/88 (40.9%) had an etiological diagnosis.
15969,"Text mining, compared to a human reviewer, could accurately identify cases that had been treated with antimicrobials with high sensitivity (92%, 95% confidence interval, 88.1%–95.4%) and specificity (85%, 95% confidence interval, 80.2%–89.1%)."
15970,"Overall, 7400/15,928 (46.5%) of pets presenting with diarrhea were treated with antimicrobials."
15971,Some temporal trends and patterns of the antimicrobial use are described.
15972,The results from this study suggest that informatics and the electronic medical records could be useful for monitoring trends in antimicrobial use.
15973,Cell fusion is a ubiquitous process fundamental to physiological and pathophysiological events common to multiple cell types and species.
15974,"Performed ex vivo, cell fusion is a versatile research and therapeutic tool for gene mapping, antibody production, discovering new mechanisms in biological processes, inventing alternative therapies for cell reprogramming, restoring organ function, and creating cellular therapeutics for cancer treatment."
15975,Cell fusion can be successfully applied by creating cellular therapeutic of donor – recipient chimeric cell (DRCC) in the field of solid organ and vascularized composite allotransplantation (VCA).
15976,"Immunomodulatory DRCC therapy has the potential to reduce or even eliminate the need for toxic, life-long immunosuppression and to prevent both acute and chronic rejection."
15977,This innovative VCA treatment is a combination of ex vivo created chimeric cell therapy with a short-term selective protocol of monoclonal antibody and Cyclosporine A.
15978,"The utilization of short-term immunosuppressive protocol will provide the opportunity for chimeric cell engraftment, proliferation, and re-education of recipient’s immune system resulting in prolongation of allograft survival."
15979,"The use of chimeric cells, as a supportive treatment for VCA, would improve the conditions of severely disfigured patients by offering safe alternative approach and providing better functional and aesthetic results compared to standard reconstructive procedures."
15980,"This chapter summarizes the phenomenon, current discoveries, and advancements in the field of cell fusion, as well as introduces ex vivo creation of chimeric cells and presents potential benefits of chimeric cell-based protocols."
15981,Successful application of chimeric cell protocol in VCA experimental models will advance the field of reconstructive transplantation towards clinical trials.
15982," Cyclophilin A (CypA) is a ubiquitous cellular enzyme playing critical roles in many biological processes, and its inhibitor has been reported to have potential immunosuppressive activity."
15983,"In this work, we reported a novel quinoxaline derivative, 2,3-di(furan-2-yl)-6-(3-N,N-diethylcarbamoyl-piperidino)carbonylamino quinoxaline (DC838, 3), which was confirmed to be a potent inhibitor against human CypA."
15984,"By using the surface plasmon resonance (SPR) and fluorescence titration techniques, the kinetic analysis of CypA/DC838 interaction was quantitatively performed."
15985,CypA peptidyl prolyl cis–trans isomerase (PPIase) activity inhibition assay showed that DC838 demonstrated highly CypA PPIase inhibitory activity.
15986,In vivo assay results showed that DC838 could inhibit mouse spleen cell proliferation induced by concanavalin A (Con A).
15987,Molecular docking simulation further elucidated the specific DC838 binding to CypA at the atomic level.
15988,The current work should provide useful information in the discovery of immunosuppressor based on CypA inhibitor.
15989,"Organoids are multicellular culture systems that replicate tissue architecture and function, and are increasingly used as models of viral, bacterial, and protozoan infections."
15990,Organoids have great potential to improve our current understanding of helminth interactions with their hosts and to replace or reduce the dependence on using animal models.
15991,"In this review, we discuss the applicability of this technology to helminth infection research, including strategies of co-culture of helminths or their products with organoids and the challenges, advantages, and drawbacks of the use of organoids for these studies."
15992,We also explore how complementing organoid systems with other cell types and components may allow more complex models to be generated in the future to further investigate helminth–host interactions.
15993, 1.
15994,1.
15995,Application of capsaicin solution onto the rat pharyngeal mucosa caused a well-reproducible increase in vascular permeability in the pharynx.
15996,2.
15997,2.
15998,"Capsaicin-induced pharyngeal inflammation was unaffected by a histamine H1 blocker and non-steroidal anti-inflammatory agents, whereas dexamethasone was effective in its inhibition."
