,sent
1151,"A novel coronavirus [MERS-CoV] was first identified in September 2012, from patients who resided or traveled to Saudi Arabia."
1152,"The chapter summarizes the recent progress in the development of coronavirus (CoV) vaccines, focusing on two zoonotic CoVs, the severe acute respiratory syndrome CoV (SARS-CoV), and the Middle East respiratory syndrome CoV, both of which cause deadly disease and epidemics in humans."
1153,"However, no approved prophylactic and therapeutic interventions are currently available."
1154,"RESULTS: Using RNA extracted from cells infected by SARS coronavirus as a positive control, these assays were shown to have a dynamic range of at least seven orders of magnitude (2x10-4-2000 TCID50/reaction)."
1155,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is the etiological agent of the ongoing pandemic of 2019 CoV disease (COVID-19), which is already responsible for far more deaths than were reported during the previous public health emergencies of international concern provoked by two related pathogenic coronaviruses (CoVs) from 2002 and 2012."
1156,"Although reported case numbers in China are slowing, large outbreaks on a cruise ship in Japan, and in South Korea, Iran and Italy are concerning and highlight our interconnected world."
1157,"Our analysis reliably suggests that 2019-nCoV is most closely related to BatCoV RaTG13 and belongs to subgenus Sarbecovirus of Betacoronavirus, together with SARS coronavirus and Bat-SARS-like coronavirus."
1158,"Still, their precise pathogenic potential is largely unknown, particularly regarding the most recently identified strains HCoV-NL63 and HCoV-HKU1, and definite proof for their etiology remains a major challenge."
1159,"As of Jan 26, 2020, more than 2000 cases of 2019-nCoV infection have been confirmed, most of which involved people living in or visiting Wuhan, and human-to-human transmission has been confirmed."
1160,The Antonín Holý Lecture Award by David Chu on medicinal chemistry provided an overview of early developments of nucleoside analogs for the treatment of HIV and varicella zoster virus infection and how this knowledge serves to develop new drugs targeting HBV.
1161,These two viruses are unique in their relationship towards each other.
1162,"The causative agent of this disease, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), belongs to the genus Betacoronavirus which also includes severe acute respiratory syndrome related coronavirus (SARSr-CoV) and Middle East respiratory syndrome related coronavirus (MERSr-CoV)."
1163,"At the time of writing, a massive global response has been implemented to control the disease as it spreads from person to person."
1164,"ABSTRACTThe outbreak of the coronavirus disease 2019 (COVID-19), caused by the Severe Acute Respiratory Syndrome coronavirus 2 (SARS-CoV-2), has infected more than 100,000 people worldwide with over 3,000 deaths since December 2019."
1165,"Since the outbreak of the novel coronavirus disease COVID-19, caused by the SARS-CoV-2 virus, this disease has spread rapidly around the globe."
1166,"We describe animal models developed to study coronaviruses, with a focus on host-range restriction at the level of the viral receptor and discuss approaches to consider in developing a model to evaluate countermeasures against MERS-CoV."
1167,"Aberrant proinflammatory cytokine, chemokine, and interferon-stimulated gene (ISG) signaling programs were also noted following infection of TRIF(−/−) mice that were similar to those seen in human patients with poor disease outcome following SARS-CoV or MERS-CoV infection."
1168,"To determine whether these DNA vaccines could induce T cell immune responses in humans as well as in mice, SCID-PBL/hu mice was immunized with these DNA vaccines."
1169,Puzzle of highly pathogenic human coronaviruses (2019-nCoV)
1170,Genetic and biological characterization of these newly discovered hepatitis C virus-like viruses infecting different mammals will contribute to our understanding of the origins of hepatitis C virus in humans and enhance our ability to study pathogenesis and immune responses using tractable animal models.
1171,"According to the high prevalence of new coronavirus, further investigation on the clinical and paraclinical features of this disease seems essential."
1172,"Herein, a facile approach to formulate synthetic virus-like particles (sVLPs) is demonstrated by exploiting the phenomenon of protein corona formation induced by the high-energy surfaces of synthetic nanoparticles."
1173,"Thus, the purpose of this review is to synthesize the knowledge to date about remdesivir as a therapeutic option for coronaviruses, with a special focus on information relevant to the One Health community."
1174,"This review focuses in particular on the origin, epidemiology and clinical manifestations of MERS-CoV, as well as the diagnosis and treatment of infected patients."
1175,"For years it was believed that they share receptor specificity, utilizing sialic acids for cell surface attachment, internalization, and entry."
1176,IFI204 and other p200 family proteins are highly expressed in mouse hepatitis coronavirus-infected bone marrow-derived dendritic cells.
1177,Sequencing and bioinformatic analysis of the viral genomic RNA showed that it is a novel virus not previously detected in any other species and that its closest relatives are two Asian bat coronaviruses.
1178,"COVID-19 is similar to Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) virus in its pathogenicity, clinical spectrum, and epidemiology."
