,sent
1156,Colostrum was collected and pooled from each of five cows in three experimental groups: group I cows received intramuscular and intramammary inoculations of adjuvanted modified live Ohio Agricultural Research and Development Center rotavirus vaccine; group II cows were injected intramuscularly with a commercial modified-live rota-coronavirus vaccine; and group III cows were uninoculated controls.
1157," On 10 January 2020, a new coronavirus causing a pneumonia outbreak in Wuhan City in central China was denoted as 2019-nCoV by the World Health Organization (WHO)."
1158,Background: The newly identified coronavirus known as 2019-nCoV has posed a serious global health threat.
1159, Monoclonal antibodies (MAbs) against two major structural proteins of the cell-adapted Mebus strain of bovine coronavirus (BCV-L9) were produced and characterized.
1160,"However, RNA-dependent RNA polymerase (RdRp) analyses showed the susceptibility of quail also to Deltacoronaviruses, suggesting that quail and pheasant avian coronaviruses share spike genes identical to chicken IBV spike genes and quail might host Deltacoronavirus."
1161,"Taken together, our findings suggest that alphacoronavirus nsp1 is an essential virulence determinant, providing a potential paradigm for the development of a new attenuated vaccine based on modified nsp1."
1162,"Therefore, the epitopes IRNTTNPSAR and PTDTYTSVYLGKFRG may be considered as potential peptides for peptide-based vaccine for coronavirus after further experimental study."
1163,Middle East respiratory syndrome coronavirus (MERS-CoV) causes a highly lethal pulmonary infection with ∼35% mortality.
1164,"Findings Immunisation of animals with BHPIV3/SARS-S induced the production of SARS-coronavirus-neutralising serum antibodies, indicating that a systemic immune response resulted from mucosal immunisation."
1165,"However, using Q-UEL systems to access relevant and emerging literature, and to interact with standard publically available bioinformatics tools on the Internet, did help quickly identify sequences of amino acids that are well conserved across many coronaviruses including 2019-nCoV."
1166,"In terms of its highly pathogenic nature, there remains a significant need to further define the immune pathology of SARS-coronavirus (SARS-CoV) infection, as well as identify correlates of immunity to help develop vaccines for severe coronaviral infections."
1167, Objective We aimed to evaluate the level of knowledge of Middle East respiratory syndrome coronavirus (MERS-CoV) among Hajj pilgrims before and after an education health programme during international vaccine consultations in France.
1168,"In summary, rewiring the TRN is a feasible strategy for limiting reversion in an effective live-attenuated coronavirus vaccine candidate that is potentially portable across the Nidovirales order."
1169,"This was much lower than that between FIPV type II and other antigenically related coronaviruses, such as transmissible gastroenteritis virus of swine and canine coronavirus."
1170,This study shows that the disease free equilibrium (E_0 ) for COVID-19 coronavirus does not satisfy the criteria for a locally or globally asymptotic stability.
1171,"They stimulate a rise in the titer of antibodies to Rotavirus, coronavirus, VD, and mucosal disease complex as well as an increase in immunoglobulins A, M, and G."
1172, The Spike (S) glycoprotein of coronaviruses (CoV) mediates viral entry into host cells.
1173, The SARS-CoV-2 is a new human coronavirus candidate recently detected in China that is now reported in people on inhabited continents.
1174,The nucleocapsid (N) protein of the severe acute respiratory syndrome (SARS)-associated coronavirus (SARS-CoV) is an important antigen for the early diagnosis of SARS and the development of vaccines.
1175, The receptor-binding domain (RBD) of SARS coronavirus (SARS-CoV) spike (S) protein contains multiple conformation-dependent epitopes that induce neutralizing antibody responses.
1176,The use of inactivated SARS virus with MF59 enhanced the CD4 and antibody response even after gene-based vaccination.
1177, Infectious bronchitis coronavirus (IBV) is the cause of the single most economically costly infectious disease of domestic fowl in the UK—and probably so in many countries that have a developed poultry industry.
1178,"These S2-targeting antibodies were shown to effectively neutralize the coronavirus, indicating that they provided protective immunity to help the patients recover from the viral infection."
1179, A preliminary study was conducted to compare the regional intestinal immune responses of neonatal calves inoculated with virulent or attenuated bovine coronavirus (BCV) to determine the cause of reported vaccine failures.
1180,This urgent situation is pressing the world to respond with the development of novel vaccine or a small molecule therapeutics for SARS-CoV-2.
1181,"This virus causes acute lung symptoms, leading to a condition that has been named as &ldquo;coronavirus disease 2019&rdquo; (COVID-19)."
1182,The first 2019 novel coronavirus case in Nepal
1183,These agents may be investigated further for the treatment of coronavirus infections.
1184,"Surveillance and phylogenetic researches indicate MERS-CoV to be closely associated with bats’ coronaviruses, suggesting bats as reservoirs, although unconfirmed."
1185," An infectious bronchitis coronavirus, designated as ck/CH/LHLJ/140906, was isolated from an infectious bronchitis virus (IBV) strain H120-vaccinated chicken flock, which presented with a suspected infectious bronchitis virus (IBV) infection."
1186,The induction of a robust neutralizing antibody (nAb) response is likely to be as essential as specific cell-mediated immunity (CMI) against multiple antigens for the development of effective preventive and therapeutic vaccines against hepatitis C virus (HCV) infection in humans.
1187,"The role of the C terminus of betacoronavirus nsp1 in virulence has been characterized, but the location of the alphacoronavirus nsp1 region that is important for virulence remains unclear."
1188," Vaccine-induced antibodies can prevent or, in the case of feline infectious peritonitis virus, aggravate infections by coronaviruses."
1189,"Samples from mumps virus-negative patients presenting unilateral or bilateral parotitis or other salivary gland swelling were tested for Epstein-Barr virus (EBV) by real-time PCR and for respiratory viruses by two multiplex-PCR-based assays to detect parainfluenza virus (PIV) 1–4, influenza virus (InV) A, B and C, respiratory syncytial virus (RSV), enterovirus, coronavirus 229E, coronavirus OC43, and rhinovirus."
1190,The potential mutability of the coronavirus genome may pose problems in the control of future SARS outbreaks.
1191,"Pandemic coronavirus disease 2019 (COVID-19) is caused by the emerging severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), for which there are no efficacious vaccines or therapeutics that are urgently needed."
1192,"Feces samples were tested for canine distemper virus, canine coronavirus, canine parvovirus type 2 (CPV-2), Clostridium perfringens alpha toxin (CPA), Cryptosporidium spp., Giardia spp., and Salmonella spp."
1193,"In this report, the methods of examining viral inactivation, viral attachment, and viral entry/fusion as antiviral assays for such purposes are described, using hepatitis C virus as a model."
1194,"Here, we further characterized the antigenic structure in the RBD by a panel of novel mAbs isolated from the mice immunized with an inactivated SARS-CoV vaccine."
1195,Our previous studies have shown that the receptor-binding domain (RBD) in the spike protein of severe acute respiratory syndrome (SARS)-associated coronavirus (SARS-CoV) is a key target for the development of SARS vaccines.
1196,"We have sequenced four regions of the replicase genes corresponding to the 5′-terminal sequence, PLpro, Mpro, and RdRp domains from 20 heterologous IBV strains, and compared them with previously published coronavirus sequences."
