,sent
2975,"From HLA peptide binding predictions (http://thr.cit.nih.gov/molbio/hla_bind/), ten each potential N- and S-specific HLA-A2.1-binding peptides were synthesized."
2976,"However, some unique factors might also contribute to the origination of SARS in Wuhan."
2977,Cancer patients in SARS-CoV-2 infection: a nationwide analysis in China
2978,"Molecular analysis suggest that 2019-nCoV could be originated from bats after passaging in intermediate hosts, highlighting the high zoonotic potential of coronaviruses."
2979,"However, the receptor binding domain of SARS CoV showed higher similarity with that of BtCoV/BM48-31/Bulgaria/2008 than with that of any Chinese bat-borne CoV."
2980,"With regard to the pathogenesis of SARS, several mechanisms involving both direct effects on target cells and indirect effects via the immune system may exist."
2981,Selection analysis of the MERS-CoV genomes reveals the expected accumulation of genetic diversity including changes in the S protein.
2982,Human anti-CD26/DPP4 antibodies inhibited infection of susceptible bat cells in a dose-dependent manner.
2983,"Here, we developed serological assays for the detection of SARS-CoV-2 neutralizing, spike- and nucleocapsid-specific antibodies."
2984,"By expressing a U6 promoter-driven small interfering RNA containing sequences homologous to part of ACE2 mRNA, we successfully silenced ACE2 expression in Vero E6 cells."
2985,"A novel severe acute respiratory syndrome coronavirus (SARS-CoV-2) was identified from respiratory illness patients in Wuhan, Hubei Province, China, which has recently emerged as a serious threat to the world public health."
2986,"By performing target-based virtual ligand screening, a total of 21 targets (including two human targets) were screened against compound libraries including ZINC drug database and our own database of natural products."
2987,"This interaction could be blocked by either the serum from a SARS convalescent patient or a goat anti-ACE2 antibody, indicating that the interaction is specific."
2988,"The human sodium iodide symporter (hNIS), a SPECT and positron emission tomography reporter gene, was inserted into Middle East respiratory syndrome coronavirus (MERS-CoV), a recently emerged virus that can cause severe respiratory disease and death in afflicted humans to obtain a quantifiable and sensitive marker for viral replication to further MERS-CoV animal model development."
2989,"Gene transcripts for MHC I but not II receptors were upregulated, while mRNA for receptors commonly associated with virus attachment and identified in other coronaviruses were either not detected (APN, L-SIGN), not deregulated (DDP-4) or down-regulated (DC-SIGN)."
2990,"However, the factors mediating fatal SARS-CoV-2 infections are poorly understood."
2991,We identified high sequence similarity in the RBM between nCoV-2019 and a coronavirus genome reconstructed from a viral metagenomic dataset from pangolins possibly indicating a more complex origin for nCoV-2019.
2992,"Predisposing factors for ARDS are diverse(1,3) and include sepsis, aspiration, pneumonias and infections with the severe acute respiratory syndrome (SARS) coronavirus(4,5)."
2993,Infection susceptibility correlated with affinities of the receptors for viral spike proteins.
2994,"To further validate the hypothesis and understand initial immune responses to different viruses, two phage-displayed human cord blood-derived IgM libraries were constructed which contained mostly germline antibodies or antibodies with very low level of somatic hypermutations."
2995,The effect of protease-dependent enhancement of SARS-CoV infection was demonstrated with ACE2 expressing human bronchial epithelial cells 16HBE.
2996,We further investigated the role of LF in the entry of SARS pseudovirus into HEK293E/ACE2-Myc cells.
2997,The SARS coronavirus main proteinase is a prime target for antiviral therapy.
2998,Downregulation of ACE2 strongly contributes to the pathogenesis of severe lung failure.
2999,"This review intends to outline the major progress in the journey of SARS-related exploration, by emphasizing those inaugurated studies with milestone-like significance contributed by Chinese research groups."
3000,METHODS: We describe the germline diversity and neutralizing activity of 13 potent human monoclonal antibodies (mAbs) that target the MERS-CoV spike (S) protein.
3001,"Importantly, we have confirmed that this novel CoV uses the same cell entry receptor, ACE2, as SARS-CoV."
3002,"Here we generated two monoclonal antibodies (mAbs), targeting RBD, with marked virus neutralizing activity."
3003,"Using S-protein-pseudotyped SIV, we found that the enzymatic activity of ACE2 made no contribution to S-protein-mediated infection."
3004, Middle East respiratory syndrome (MERS) coronavirus (MERS-CoV) was originally identified in Saudi Arabia in 2012.
3005,"After 30 in vivo passages, an adapted virus clone was isolated and designated MERS(MA)6.1.2."
3006, The 2019-nCoV is officially called SARS-CoV-2 and the disease is named COVID-19.
3007,SARS-CoV-2-specific NAbs were detected in patients from day 10-15 after the onset of the disease and remained thereafter.
3008,"Until December 2016, MERS has accounted for more than 1800 cases and 35% fatality rate."
3009,"We have previously reported that antibodies elicited by a SARS-CoV vaccine candidate based on recombinant, full-length SARS-CoV Spike-protein trimers, trigger infection of immune cell lines."
3010,"RESULTS: Our results demonstrates that SARS-CoV did not modulate TLR-1 to TLR-10 gene expression but significantly induced the expression of CCR-1, CCR-3, and CCR-5."
3011,"Remarkably, eight of these 16 proteins or functional domains have novel folds, indicating the uniqueness of the coronavirus proteins."
3012,No vaccines are available till date though a number of SARS-CoV 3C-like and 3C protease inhibitors were reported.
3013,Included in these studies is the first insight into a coronavirus PLP’s interface with ISG15 via SARS-CoV PLpro in complex with the principle binding domain of human ISG15 (hISG15) and mouse ISG15s (mISG15s).
3014, Severe acute respiratory syndrome (SARS) is an emerging infectious disease associated with a novel coronavirus and causing worldwide outbreaks.
3015,"They induced potent neutralizing antibodies cross-neutralizing 17 MERS pseudoviruses expressing S proteins of representative human and camel MERS-CoV strains identified during the 2012-2015 outbreaks, 5 MAb escape MERS-CoV mutants, and 2 live human MERS-CoV strains."
3016,The severe acute respiratory syndrome (SARS) outbreak of 2002 and 2003 occurred as a result of zoonotic transmission.
3017, The severe acute respiratory syndrome coronavirus nucleocapsid protein (SARS-CoV N) is one of the major targets for SARS vaccine due to its high potency in triggering immune responses.
3018,China has also taken immediate action to put remdesivir into clinical trials with the purpose of applying it into clinical therapeutics for Corona Virus Disease 2019 (COVID-19).
3019,"With a sensitive and quantitative single-cycle infection assay using pseudovirus bearing the SARS-CoV S protein, we demonstrated that mouse and rabbit antisera significantly inhibited S protein-mediated virus entry with mean 50% inhibitory titers of 1:7393 and 1:2060, respectively."
