,sent
1166,"OBJECTIVES: To estimate adherence to prophylactic antiviral medication for a full influenza season, to the compare efficacy of antiviral prophylaxis to that of the seasonal influenza vaccine and to identify exposures that increase risk of acute respiratory illnesses (ARI) in healthy adults."
1167,"This is the first study to demonstrate that immunization with an NDV-vectored vaccine can induce long-lasting, systemic protective immunity against rabies."
1168,We have previously reported that a subunit protein vaccine based on the receptor-binding domain (RBD) of severe acute respiratory syndrome coronavirus (SARS-CoV) spike protein and a recombinant adeno-associated virus (rAAV)-based RBD (RBD-rAAV) vaccine could induce highly potent neutralizing Ab responses in immunized animals.
1169,"In the absence of a targeted vaccine or a pathogen-specific antiviral, broad-spectrum antivirals would function to limit virus spread."
1170,"In 2018, two measles cases occurred in Berlin residents, who flew within Europe while being infectious."
1171,"Hence, Advax adjuvant overcame neonatal immune hypo-responsiveness and enabled single-dose protection of pups against otherwise lethal influenza infection, thereby supporting ongoing development of Advax™ as a neonatal vaccine adjuvant."
1172,"Several thousands of participants have been engaged yearly in Influenzanet, with over 36,000 volunteers in the 2015-16 season alone."
1173,"Background: The C allele of the interferon-induced transmembrane protein-3 (IFITM3) SNP rs12252, a common allele in South East Asia and China, is strongly associated with severe influenza infection."
1174,"The 2009 H1N1 pandemic highlights the need for modernization of influenza vaccines, improved diagnostics and more rigorous evaluation of mitigation strategies."
1175,"Here, we study for the first time the immunogenicity profile of a replication-competent smallpox vaccine (vaccinia Tiantan, VTT strain) for inducing neutralizing antibodies (Nabs) through mucosal vaccination, which is noninvasive and has a critical implication for massive vaccination programs."
1176,(2011) Respiratory illnesses in Canadian health care workers: a pilot study of influenza vaccine and oseltamivir prophylaxis during the 2007/2008 influenza season.
1177,"To address this question and to study interactions between the bronchus-associated (BALT) and gut-associated (GALT) lymphoid tissues related to protective immunity, we used as a model two antigenically related porcine coronaviruses which replicate primarily in the intestine (transmissible gastroenteritis virus, TGEV) or respiratory tract (porcine respiratory coronavirus, PRCV)."
1178, Background Human parainfluenza virus type 3 (HPIV3) is a common cause of upper and lower respiratory tract illness in infants and young children.
1179,"However, no antiviral drugs have shown therapeutic effects against rotavirus infections."
1180,"Here, we develop an attenuated recombinant vesicular stomatitis virus (rVSV)-based vaccine expressing ZIKV prM-E-NS1 as a polyprotein."
1181,"The goal of this study was to use a recombinant RABV vector expressing NiV glycoprotein (NiV G) to develop a bivalent candidate vaccine against NiV disease and rabies virus (RABV) disease, which is also a significant health burden in the regions where NiV is endemic."
1182,"Originally considered to be restricted to humans, it is now clear that HEV and HEV-like viruses have several animal reservoirs with complex ecology and genetic diversity, as exemplified by the recent discovery of HEV in dromedaries, a previously underestimated reservoir of zoonotic viruses prior to the emergence of Middle East Respiratory Syndrome coronavirus."
1183,": In this study, we assess how effective pandemic and trivalent 2009-2010 seasonal vaccines were in preventing influenza-like illness (ILI) during the 2009 A(H1N1) pandemic in France."
1184," 136 fecal samples, collected from 47 dairy calves on a calf ranch and in a dairy herd in California, were tested for the presence of group A and group B rotaviruses by reverse transcription-polymerase chain reaction (RT-PCR)."
1185,"The viruses in this article are respiratory syncytial virus, parainfluenza virus, human metapneumovirus, rhinovirus, seasonal and emerging coronaviruses, adenovirus, bocavirus and other viruses associated with the respiratory tract for their life cycle."
1186,"For example, enhanced influenza surveillance systems can provide data that will not only provide early identification of a novel influenza strain, but will provide more timely recognition of other outbreaks of infectious diseases, including public health threats that may initially present as an influenza-like illness (ILI)."
1187,"In this study, we designed and constructed two recombinant influenza vaccine candidates by fusing hemagglutinin 1 (HA1) fragment of A/Anhui/1/2005(H5N1) to either Fc of human IgG (HA1-Fc) or foldon plus Fc (HA1-Fdc), and evaluated their immune responses and cross-protection against divergent strains of H5N1 virus."
1188,"This new virus, called 2019 novel coronavirus (2019-nCoV) uses the same receptor called Angiotensinconverting enzyme 2 (ACE2) to attack humans as the coronavirus that caused the severe acute respiratory syndrome (SARS) seventeen years ago."
1189,"Avian infectious bronchitis virus is the prototype of the gammacoronavirus, which is responsible for highly contagious disease in chicken."
1190,Congenital rubella syndrome still occurs throughout the world despite an effective vaccine being used in developed countries.
1191,CONCLUSIONS: Infection and/or recombinant HA immunization of guinea pigs with H3N2 Wyoming influenza virus resulted in a relatively rapid production of viral-specific antibody thus demonstrating the strong immunogenicity of the major viral structural proteins in this animal model for influenza infection.
1192,H5N1 avian influenza viruses remain a threat to public health mainly because they can cause severe infections in humans.
1193, E protein is a membrane component of severe acute respiratory syndrome coronavirus (SARS-CoV).
1194,New gene fragment encoding rabies virus glycoprotein; DNA sequence expression in eukaryote cell culture and application to recombinant vaccine construction
