,pid,newpid,category,sent,newscore,answer,keyword
880,vfcjwtms,40245,ADE,"The glyceraldehyde-3-phosphate dehydrogenase (GPD) promoter was selected in order to direct the expression of the fusion construct, and the resulting recombinant plasmid was then introduced intoS.",0.08663626574277869,recombinant plasmid,interleukin
881,k2a0q9y8,12211,ADE,": Toxoplasmosis causes loss of life, cognitive and motor function, and sight.",0.08663498852886764,"toxoplasmosis causes loss of life , cognitive and motor function , and sight",immunopathology
882,dlyzyjmw,5112,ADE,These signaling mechanisms involve direct cell–cell signaling as well as autocrine and paracrine signaling.,0.08663313173252782,signaling mechanisms involve direct cell – cell signaling as well as autocrine and paracrine signaling,antibody dependent enhancement (ADE)
883,5qt63e48,16390,ADE,"Nowadays the capacity of an adjuvant is also measured by the quality as well as the magnitude of the induced immune response, guided by the protective immune response required.",0.08663169165892881,"induced immune response , guided by the protective immune response",antibody dependent enhancement (ADE)
884,hmloggsp,18353,ADE,"If a T cell response is preferred, a eukaryotic expression plasmid or a chromosome-based, cytoplasmic-expression strategy is more effective.",0.08663091792956967,t cell response,antibody dependent enhancement (ADE)
885,ueqlhgn0,23914,ADE,"Here, we review the genomics of the SARS coronavirus (SARS-CoV), its phylogeny, antigenic structure, immune response and potential therapeutic interventions should the SARS epidemic flare up again.",0.08662635529138575,immune response,immunopathology
886,j1slaefb,12232,ADE,"Natural and synthetic compounds under evaluation for treatment of chikungunya disease, including drugs already licensed for other purposes, are also discussed.",0.0866243915979325,natural and synthetic compounds under evaluation for treatment of chikungunya disease,immunopathology
887,g4mtpn2p,705,ADE,"Nevertheless, Nigeria's aggressive and coordinated response successfully controlled the Ebola epidemic.",0.08662304500077578,nigeria ' s aggressive and coordinated response,antibody dependent enhancement (ADE)
888,77klmmo6,2434,ADE,"In multivariate analysis, no immunosuppressive treatment or chronic graft-versus-host disease (GVHD) and longer time between transplantation and vaccination/infection were associated with a stronger humoral response.",0.08662086566440921,humoral response,antibody dependent enhancement (ADE)
889,1lrzsl3m,33805,ADE,"High environmental temperatures can lead to vaccine failure, as can vitamin E deficiency.",0.0866205583425468,high environmental temperatures can lead to vaccine failure,immunopathology
890,jwvz1ux2,2582,ADE,Inactivated vaccines are of questionable efficacy.,0.08662006235473993,inactivated vaccines,antibody dependent enhancement (ADE)
891,a9n3kr38,27470,ADE,"URI viruses alter Eustachian tube (ET) function via decreased mucociliary action, altered mucus secretion and increased expression of inflammatory mediators among other mechanisms.",0.08661438062058194,inflammatory mediators,antibody dependent enhancement (ADE)
892,g9ev443o,3241,ADE,"Neonatal differences in antigen-presenting cell, B and T cell function, all likely contribute.",0.08661087051734012,neonatal differences in antigen-presenting cell,antibody dependent enhancement (ADE)
893,1um3iohy,23528,ADE,"In outbreaks or for post-exposure prophylaxis, treatment with doxycycline or a fluoroquinolone is recommended for all three diseases.",0.0866081201403977,"in outbreaks or for post-exposure prophylaxis , treatment with doxycycline or a fluoroquinolone is recommended for all three diseases",immunopathology
894,1gd006zy,2954,ADE,"Finally, technologies designed to increase skin permeability in combination with a vaccine patch have been studied through the use of skin abrasion, ultrasound, electroporation, chemical enhancers, and thermal ablation.",0.08660320915776942,technologies designed to increase skin permeability in combination with a vaccine patch,immunopathology
895,ipa017wz,2020,ADE,"The new fields of vaccinomics and adversomics provide models that permit global profiling of the innate, humoral, and cellular immune responses integrated at a systems biology level.",0.086599363861347,"innate , humoral , and cellular immune responses",antibody dependent enhancement (ADE)
896,91ap7fr7,31003,ADE,Incidence was the highest each spring.,0.08659546778694183,incidence was the highest each spring,interferon
897,1x1bnt5j,24303,ADE,"The levels of adenylate kinase 1, β-enolase, creatine kinase M chain, hemoglobin beta chain and prohibitin were statistically increased whereas the level of a creatine kinase fragment, which is undocumented, was decreased in the tumor of vaccinated mice.",0.0865929275180583,"the levels of adenylate kinase 1 , β-enolase , creatine kinase m chain , hemoglobin beta chain and prohibitin were statistically increased",immunopathology
898,se2iachh,35608,ADE,We have shown that the E2 and E3 glycoproteins and the capsid and nsP3 proteins are targets of the anti-CHIKV antibody response.,0.08659267139706782,anti-chikv antibody response,antibody dependent enhancement (ADE)
899,8qzq3gct,1710,ADE,Lack of awareness and misperceptions are the main barriers.,0.08658352684984902,lack of awareness and misperceptions,antibody dependent enhancement (ADE)
900,77gd3myj,17428,ADE,"However, these genetic markers have to be removed before any clinical trial.",0.08658296005720345,genetic markers,immunopathology
901,p493tr5u,33044,ADE,"Although the immunological processes involved in controlling viral and bacterial infections are distinct, IFN-λs may interfere at various levels: as an innate immune cytokine with direct antiviral effects; or as a modulator of IFN-α-induced signaling via the suppressor of cytokine signaling 1 and the ubiquitin-specific peptidase 18 inhibitory feedback loops.",0.08658223099970258,viral and bacterial infections,antibody dependent enhancement (ADE)
902,iiv08rcq,12686,ADE,"The same groups of mice had high levels of SCoV-specific neutralizing antibodies, while mice in the negative control groups, which were not immunized with chimeric VLPs, failed to manifest neutralizing antibodies, suggesting that SCoV-specific neutralizing antibodies are important for the suppression of viral replication within the lungs.",0.0865810505529035,suppression of viral replication within the lungs,antibody dependent enhancement (ADE)
903,1in7m56w,14601,ADE,Marked histopathological changes in both kidney and trachea were observed in experimentally infected chickens.,0.08658074138387188,marked histopathological changes in both kidney and trachea,immunopathology
904,czvdj3v7,39712,ADE,"Presently, no effective vaccine or selective drugs accepted by the United States Food and Drug Administration (FDA) are available for the treatment of norovirus.",0.08657978714935616,norovirus,immunopathology
905,653opx0h,8259,ADE,"Immunologically, enhanced innate and adaptive immune cell population and associated cytokines with decreased secretion of immunosuppressive mediators were observed at both mucosal sites and blood.",0.08657192460769114,enhanced innate and adaptive immune cell population and associated cytokines with decreased secretion of immunosuppressive mediators,immunopathology
906,1j34m7kr,34641,ADE,Significant decreases in percentage of S. flexneri over time were observed.,0.08656557756467118,significant decreases in percentage of s . flexneri over time were observed,immunopathology
907,94anrxyw,31473,ADE,"Some of these changes are intrinsic, and occur in all normal pregnancies, while others occur to varying degrees in normal and abnormal pregnancies.",0.08656524943797456,"changes are intrinsic , and occur in all normal pregnancies",immunopathology
908,ono4vs0c,40008,ADE,Toll-like receptors (TLRs) are one of these PRRs expressed by various immune cells.,0.08656349087191151,toll-like receptors ( tlrs ) are one of these prrs expressed by various immune cells,antibody dependent enhancement (ADE)
909,p493tr5u,33041,ADE,"The clinical impact of IFN-λ signaling and the SNP variations may, however, reach far beyond viral hepatitis.",0.08656132350915657,"clinical impact of ifn-λ signaling and the snp variations may , however , reach far beyond viral hepatitis",immunopathology
910,ol6swbw6,36419,ADE,"The HEPA-filtration system involved a pre-filter screen, a bag filter (EU8 rating), and a HEPA filter (EU13 rating).",0.08656030524287373,the hepa-filtration system,interferon
911,f9cgt2z3,10486,ADE,"From these total IgGs, AMA1-specific and non-AMA1 IgGs were affinity purified and the functional activity of these IgGs was evaluated by GIA.",0.08655794720906138,ama1-specific and non-ama1 iggs,antibody dependent enhancement (ADE)
912,k38xlki3,13743,ADE,"In the experimental group, no obvious histopathological changes was detected in the H&E stained slides of heart, spleen, kidney and testis samples, but the livers had slight histopathological changes, and the lungs presented remarkable histopathological changes.",0.08655667275612605,"no obvious histopathological changes was detected in the h & e stained slides of heart , spleen , kidney and testis samples , but the livers had slight histopathological changes , and the lungs presented remarkable histopathological changes",immunopathology
913,miqva4wq,29766,ADE,"Results show that in the presence of bfFp and costimulatory anti-CD40 mAb, both humoral and cell-mediated responses were augmented in either the single antigen or multiple antigen targeting strategy.",0.08655259589361855,both humoral and cell-mediated responses,antibody dependent enhancement (ADE)
914,83phcmty,15958,ADE,"To expand the Toll-like receptor (TLR) activation profile of L. gasseri and the immunogenicity of the vector, a plasmid containing fliC, the gene encoding bacterial flagellin, was introduced which resulted in the strong activation of TLR5.",0.08655036457444215,tlr5,interleukin
915,i76dxar6,24933,ADE,"Here, we use a mouse model to demonstrate that intranasal immunization with Rv3615c induces sustained capability of adaptive CD4(+) T‐ and B‐cell responses in lung parenchyma and airway.",0.08654683869276245,cd4 ( + ) t ‐ and b ‐ cell responses,antibody dependent enhancement (ADE)
916,0nz0qioh,3679,ADE,"Nowadays, gold is used in (nano-)medicine, usually in the form of nanoparticles, due to the solid proofs given of its therapeutic effects on several diseases.",0.08654419968692913,therapeutic effects on several diseases,immunopathology
917,3rr0j5tk,4852,ADE,Viral subunit vaccines often contain immunodominant non-neutralizing epitopes that divert host immune responses.,0.08654366277326025,host immune responses,antibody dependent enhancement (ADE)
918,riq8p5u0,19563,ADE,"In addition, to know the timing of TLR ligand treatment, six time intervals were analyzed viz.",0.08654168349296848,tlr ligand,interleukin
